anio,mes_num,comuna_nombre,GRAVEDAD,n_accidentes
2020,9,SAN FRANCISCO,Solo daños,5
2020,9,SUR,Solo daños,4
2020,9,SUR OCCIDENTE,Con heridos,2
2020,10,3,Con heridos,2
2020,10,CABECERA DEL LLANO,Con heridos,19
2020,10,CABECERA DEL LLANO,Con muertos,2
2020,10,CABECERA DEL LLANO,Solo daños,18
2020,10,CENTRO,Con heridos,12
2020,10,CENTRO,Solo daños,8
2020,10,GARCIA ROVIRA,Con heridos,7
2020,10,GARCIA ROVIRA,Con muertos,1
2020,10,GARCIA ROVIRA,Solo daños,2
2020,10,LA CIUDADELA,Con heridos,2
2020,10,LA CIUDADELA,Solo daños,2
2020,10,LA CONCORDIA,Con heridos,12
2020,10,LA CONCORDIA,Con muertos,1
2020,10,LA CONCORDIA,Solo daños,5
2020,10,LA PEDREGOSA,Con heridos,5
2020,10,LA PEDREGOSA,Solo daños,3
2020,10,LAGOS DEL CACIQUE,Con heridos,2
2020,10,LAGOS DEL CACIQUE,Solo daños,1
2020,10,MORRORICO,Con heridos,2
2020,10,MORRORICO,Solo daños,1
2020,10,MUTIS,Con heridos,4
2020,10,MUTIS,Con muertos,1
2020,10,MUTIS,Solo daños,4
2020,10,NO DISPONIBLE,Con heridos,3
2020,10,NO DISPONIBLE,Solo daños,1
2020,10,NORORIENTAL,Con heridos,1
2020,10,NORORIENTAL,Solo daños,3
2020,10,NORTE,Con heridos,8
2020,10,NORTE,Solo daños,6
2020,10,OCCIDENTAL,Con heridos,3
2020,10,ORIENTAL,Con heridos,23
2020,10,ORIENTAL,Solo daños,9
2020,10,PROVENZA,Con heridos,5
2020,10,PROVENZA,Solo daños,6
2020,10,SAN FRANCISCO,Con heridos,28
2020,10,SAN FRANCISCO,Con muertos,1
2020,10,SAN FRANCISCO,Solo daños,13
2020,10,SUR,Con muertos,1
2020,10,SUR,Solo daños,2
2020,10,SUR OCCIDENTE,Con heridos,2
2020,10,SUR OCCIDENTE,Con muertos,2
2020,10,SUR OCCIDENTE,Solo daños,3
2020,11,1,Con muertos,1
2020,11,CABECERA DEL LLANO,Con heridos,13
2020,11,CABECERA DEL LLANO,Solo daños,14
2020,11,CENTRO,Con heridos,15
2020,11,CENTRO,Solo daños,7
2020,11,GARCIA ROVIRA,Con heridos,2
2020,11,GARCIA ROVIRA,Con muertos,1
2020,11,GARCIA ROVIRA,Solo daños,2
2020,11,LA CIUDADELA,Con heridos,1
2020,11,LA CIUDADELA,Solo daños,2
2020,11,LA CONCORDIA,Con heridos,8
2020,11,LA CONCORDIA,Solo daños,4
2020,11,LA PEDREGOSA,Con heridos,5
2020,11,LA PEDREGOSA,Solo daños,1
2020,11,LAGOS DEL CACIQUE,Con heridos,3
2020,11,LAGOS DEL CACIQUE,Solo daños,3
2020,11,MORRORICO,Con heridos,3
2020,11,MORRORICO,Con muertos,2
2020,11,MORRORICO,Solo daños,1
2020,11,MUTIS,Con heridos,1
2020,11,MUTIS,Solo daños,4
2020,11,NO DISPONIBLE,Con heridos,3
2020,11,NO DISPONIBLE,Solo daños,2
2020,11,NORTE,Con heridos,4
2020,11,NORTE,Con muertos,1
2020,11,NORTE,Solo daños,4
2020,11,OCCIDENTAL,Con heridos,2
2020,11,OCCIDENTAL,Solo daños,3
2020,11,ORIENTAL,Con heridos,15
2020,11,ORIENTAL,Con muertos,1
2020,11,ORIENTAL,Solo daños,9
2020,11,PROVENZA,Con heridos,5
2020,11,PROVENZA,Solo daños,9
2020,11,SAN FRANCISCO,Con heridos,21
2020,11,SAN FRANCISCO,Con muertos,1
2020,11,SAN FRANCISCO,Solo daños,13
2020,11,SUR,Con heridos,3
2020,11,SUR,Solo daños,2
2020,11,SUR OCCIDENTE,Con heridos,2
2020,12,1,Con heridos,1
2020,12,CABECERA DEL LLANO,Con heridos,11
2020,12,CABECERA DEL LLANO,Con muertos,1
2020,12,CABECERA DEL LLANO,Solo daños,20
2020,12,CENTRO,Con heridos,14
2020,12,CENTRO,Con muertos,1
2020,12,CENTRO,Solo daños,7
2020,12,GARCIA ROVIRA,Con heridos,7
2020,12,GARCIA ROVIRA,Solo daños,3
2020,12,LA CIUDADELA,Con heridos,3
2020,12,LA CIUDADELA,Solo daños,2
2020,12,LA CONCORDIA,Con heridos,19
2020,12,LA CONCORDIA,Solo daños,10
2020,12,LA PEDREGOSA,Con heridos,1
2020,12,LA PEDREGOSA,Solo daños,5
2020,12,LAGOS DEL CACIQUE,Con heridos,2
2020,12,LAGOS DEL CACIQUE,Solo daños,5
2020,12,MORRORICO,Con heridos,2
2020,12,MORRORICO,Solo daños,3
2020,12,MUTIS,Con heridos,1
2020,12,MUTIS,Solo daños,3
2020,12,NO DISPONIBLE,Con heridos,2
2020,12,NO DISPONIBLE,Solo daños,1
2020,12,NORORIENTAL,Con heridos,3
2020,12,NORTE,Con heridos,5
2020,12,NORTE,Solo daños,1
2020,12,OCCIDENTAL,Con heridos,6
2020,12,OCCIDENTAL,Solo daños,8
2020,12,ORIENTAL,Con heridos,17
2020,12,ORIENTAL,Solo daños,6
2020,12,PROVENZA,Con heridos,9
2020,12,PROVENZA,Solo daños,8
2020,12,SAN FRANCISCO,Con heridos,15
2020,12,SAN FRANCISCO,Solo daños,11
2020,12,SUR,Con heridos,2
2020,12,SUR,Solo daños,1
2020,12,SUR OCCIDENTE,Con heridos,2
2020,12,SUR OCCIDENTE,Solo daños,3
2021,1,CABECERA DEL LLANO,Con heridos,16
2021,1,CABECERA DEL LLANO,Solo daños,13
2021,1,CENTRO,Con heridos,15
2021,1,CENTRO,Solo daños,14
2021,1,GARCIA ROVIRA,Con heridos,3
2021,1,GARCIA ROVIRA,Solo daños,2
2021,1,LA CIUDADELA,Con heridos,3
2021,1,LA CIUDADELA,Solo daños,2
2021,1,LA CONCORDIA,Con heridos,7
2021,1,LA CONCORDIA,Con muertos,1
2021,1,LA CONCORDIA,Solo daños,6
2021,1,LA PEDREGOSA,Con heridos,2
2021,1,LA PEDREGOSA,Solo daños,2
2021,1,LAGOS DEL CACIQUE,Con heridos,2
2021,1,LAGOS DEL CACIQUE,Solo daños,2
2021,1,MORRORICO,Con heridos,3
2021,1,MUTIS,Con heridos,1
2021,1,MUTIS,Solo daños,1
2021,1,NO DISPONIBLE,Con heridos,2
2021,1,NO DISPONIBLE,Solo daños,3
2021,1,NORORIENTAL,Con muertos,2
2021,1,NORORIENTAL,Solo daños,1
2021,1,NORTE,Con heridos,3
2021,1,NORTE,Solo daños,2
2021,1,OCCIDENTAL,Con heridos,11
2021,1,OCCIDENTAL,Con muertos,2
2021,1,OCCIDENTAL,Solo daños,8
2021,1,ORIENTAL,Con heridos,9
2021,1,ORIENTAL,Solo daños,10
2021,1,PROVENZA,Con heridos,5
2021,1,PROVENZA,Solo daños,4
2021,1,SAN FRANCISCO,Con heridos,16
2021,1,SAN FRANCISCO,Solo daños,16
2021,1,SUR,Con heridos,3
2021,1,SUR,Solo daños,3
2021,1,SUR OCCIDENTE,Con heridos,1
2021,1,SUR OCCIDENTE,Solo daños,1
2021,2,CABECERA DEL LLANO,Con heridos,7
2021,2,CABECERA DEL LLANO,Solo daños,10
2021,2,CENTRO,Con heridos,11
2021,2,CENTRO,Solo daños,11
2021,2,GARCIA ROVIRA,Con heridos,5
2021,2,GARCIA ROVIRA,Solo daños,3
2021,2,LA CIUDADELA,Con heridos,1
2021,2,LA CIUDADELA,Solo daños,2
2021,2,LA CONCORDIA,Con heridos,5
2021,2,LA CONCORDIA,Solo daños,8
2021,2,LA PEDREGOSA,Con heridos,4
2021,2,LA PEDREGOSA,Solo daños,1
2021,2,LAGOS DEL CACIQUE,Solo daños,3
2021,2,MORRORICO,Con heridos,1
2021,2,MORRORICO,Solo daños,2
2021,2,MUTIS,Con heridos,3
2021,2,MUTIS,Solo daños,2
2021,2,NO DISPONIBLE,Con heridos,3
2021,2,NO DISPONIBLE,Solo daños,5
2021,2,NORORIENTAL,Con heridos,2
2021,2,NORTE,Con heridos,3
2021,2,OCCIDENTAL,Con heridos,10
2021,2,OCCIDENTAL,Con muertos,1
2021,2,OCCIDENTAL,Solo daños,4
2021,2,ORIENTAL,Con heridos,14
2021,2,ORIENTAL,Con muertos,1
2021,2,ORIENTAL,Solo daños,12
2021,2,PROVENZA,Con heridos,4
2021,2,PROVENZA,Con muertos,1
2021,2,PROVENZA,Solo daños,3
2021,2,SAN FRANCISCO,Con heridos,11
2021,2,SAN FRANCISCO,Con muertos,1
2021,2,SAN FRANCISCO,Solo daños,17
2021,2,SUR,Con heridos,1
2021,2,SUR OCCIDENTE,Con heridos,1
2021,2,SUR OCCIDENTE,Solo daños,2
2021,3,CABECERA DEL LLANO,Con heridos,17
2021,3,CABECERA DEL LLANO,Solo daños,20
2021,3,CENTRO,Con heridos,24
2021,3,CENTRO,Con muertos,1
2021,3,CENTRO,Solo daños,13
2021,3,GARCIA ROVIRA,Con heridos,6
2021,3,GARCIA ROVIRA,Solo daños,3
2021,3,LA CIUDADELA,Con heridos,3
2021,3,LA CIUDADELA,Solo daños,2
2021,3,LA CONCORDIA,Con heridos,9
2021,3,LA CONCORDIA,Solo daños,11
2021,3,LA PEDREGOSA,Con heridos,1
2021,3,LA PEDREGOSA,Solo daños,3
2021,3,LAGOS DEL CACIQUE,Con heridos,3
2021,3,LAGOS DEL CACIQUE,Solo daños,3
2021,3,MORRORICO,Con heridos,5
2021,3,MUTIS,Con heridos,1
2021,3,MUTIS,Solo daños,1
2021,3,NO DISPONIBLE,Con heridos,2
2021,3,NO DISPONIBLE,Solo daños,2
2021,3,NORORIENTAL,Solo daños,3
2021,3,NORTE,Con heridos,6
2021,3,NORTE,Con muertos,1
2021,3,NORTE,Solo daños,2
2021,3,OCCIDENTAL,Con heridos,11
2021,3,OCCIDENTAL,Solo daños,13
2021,3,ORIENTAL,Con heridos,16
2021,3,ORIENTAL,Solo daños,10
2021,3,PROVENZA,Con heridos,4
2021,3,PROVENZA,Con muertos,1
2021,3,PROVENZA,Solo daños,9
2021,3,SAN FRANCISCO,Con heridos,25
2021,3,SAN FRANCISCO,Solo daños,14
2021,3,SUR,Con heridos,5
2021,3,SUR,Solo daños,1
2021,3,SUR OCCIDENTE,Con heridos,2
2021,4,CABECERA DEL LLANO,Con heridos,17
2021,4,CABECERA DEL LLANO,Solo daños,17
2021,4,CENTRO,Con heridos,13
2021,4,CENTRO,Solo daños,12
2021,4,GARCIA ROVIRA,Con heridos,2
2021,4,GARCIA ROVIRA,Solo daños,5
2021,4,LA CIUDADELA,Con heridos,1
2021,4,LA CONCORDIA,Con heridos,9
2021,4,LA CONCORDIA,Solo daños,5
2021,4,LA PEDREGOSA,Con heridos,7
2021,4,LA PEDREGOSA,Solo daños,2
2021,4,LAGOS DEL CACIQUE,Con heridos,1
2021,4,LAGOS DEL CACIQUE,Solo daños,1
2021,4,MORRORICO,Con heridos,1
2021,4,MORRORICO,Solo daños,4
2021,4,MUTIS,Con heridos,3
2021,4,MUTIS,Solo daños,2
2021,4,NO DISPONIBLE,Con heridos,5
2021,4,NO DISPONIBLE,Solo daños,6
2021,4,NORORIENTAL,Con heridos,3
2021,4,NORORIENTAL,Solo daños,1
2021,4,NORTE,Con heridos,2
2021,4,OCCIDENTAL,Con heridos,7
2021,4,OCCIDENTAL,Con muertos,1
2021,4,OCCIDENTAL,Solo daños,9
2021,4,ORIENTAL,Con heridos,10
2021,4,ORIENTAL,Con muertos,1
2021,4,ORIENTAL,Solo daños,7
2021,4,PROVENZA,Con heridos,2
2021,4,PROVENZA,Con muertos,1
2021,4,PROVENZA,Solo daños,5
2021,4,SAN FRANCISCO,Con heridos,16
2021,4,SAN FRANCISCO,Solo daños,13
2021,4,SUR,Con heridos,2
2021,4,SUR,Solo daños,2
2021,4,SUR OCCIDENTE,Solo daños,1
2021,5,CABECERA DEL LLANO,Con heridos,15
2021,5,CABECERA DEL LLANO,Con muertos,2
2021,5,CABECERA DEL LLANO,Solo daños,18
2021,5,CENTRO,Con heridos,13
2021,5,CENTRO,Solo daños,13
2021,5,GARCIA ROVIRA,Con heridos,9
2021,5,GARCIA ROVIRA,Con muertos,1
2021,5,GARCIA ROVIRA,Solo daños,5
2021,5,LA CIUDADELA,Con heridos,2
2021,5,LA CIUDADELA,Solo daños,1
2021,5,LA CONCORDIA,Con heridos,4
2021,5,LA CONCORDIA,Solo daños,9
2021,5,LA PEDREGOSA,Con heridos,4
2021,5,LAGOS DEL CACIQUE,Con heridos,1
2021,5,LAGOS DEL CACIQUE,Solo daños,2
2021,5,MORRORICO,Solo daños,4
2021,5,MUTIS,Con heridos,1
2021,5,MUTIS,Solo daños,1
2021,5,NO DISPONIBLE,Con heridos,2
2021,5,NO DISPONIBLE,Solo daños,1
2021,5,NORORIENTAL,Con heridos,2
2021,5,NORORIENTAL,Solo daños,1
2021,5,NORTE,Con heridos,2
2021,5,NORTE,Con muertos,1
2021,5,NORTE,Solo daños,1
2021,5,OCCIDENTAL,Con heridos,12
2021,5,OCCIDENTAL,Solo daños,5
2021,5,ORIENTAL,Con heridos,12
2021,5,ORIENTAL,Solo daños,19
2021,5,PROVENZA,Con heridos,4
2021,5,PROVENZA,Con muertos,1
2021,5,PROVENZA,Solo daños,2
2021,5,SAN FRANCISCO,Con heridos,23
2021,5,SAN FRANCISCO,Solo daños,9
2021,5,SUR,Con heridos,3
2021,5,SUR,Solo daños,1
2021,5,SUR OCCIDENTE,Solo daños,2
2021,6,3,Con heridos,1
2021,6,CABECERA DEL LLANO,Con heridos,16
2021,6,CABECERA DEL LLANO,Solo daños,16
2021,6,CENTRO,Con heridos,17
2021,6,CENTRO,Solo daños,11
2021,6,GARCIA ROVIRA,Con heridos,6
2021,6,GARCIA ROVIRA,Solo daños,1
2021,6,LA CIUDADELA,Con heridos,2
2021,6,LA CIUDADELA,Solo daños,2
2021,6,LA CONCORDIA,Con heridos,4
2021,6,LA CONCORDIA,Con muertos,1
2021,6,LA CONCORDIA,Solo daños,3
2021,6,LA PEDREGOSA,Con heridos,4
2021,6,LA PEDREGOSA,Solo daños,3
2021,6,LAGOS DEL CACIQUE,Con heridos,1
2021,6,LAGOS DEL CACIQUE,Solo daños,1
2021,6,MORRORICO,Solo daños,2
2021,6,MUTIS,Con heridos,2
2021,6,MUTIS,Con muertos,1
2021,6,NO DISPONIBLE,Con heridos,3
2021,6,NO DISPONIBLE,Solo daños,6
2021,6,NORORIENTAL,Con heridos,1
2021,6,NORORIENTAL,Solo daños,1
2021,6,NORTE,Con heridos,4
2021,6,NORTE,Solo daños,2
2021,6,OCCIDENTAL,Con heridos,4
2021,6,OCCIDENTAL,Con muertos,3
2021,6,OCCIDENTAL,Solo daños,7
2021,6,ORIENTAL,Con heridos,19
2021,6,ORIENTAL,Solo daños,12
2021,6,PROVENZA,Con heridos,9
2021,6,PROVENZA,Solo daños,5
2021,6,SAN FRANCISCO,Con heridos,22
2021,6,SAN FRANCISCO,Solo daños,12
2021,6,SUR,Con heridos,6
2021,6,SUR,Solo daños,3
2021,6,SUR OCCIDENTE,Con heridos,2
2021,6,SUR OCCIDENTE,Solo daños,2
2021,7,CABECERA DEL LLANO,Con heridos,13
2021,7,CABECERA DEL LLANO,Solo daños,17
2021,7,CENTRO,Con heridos,7
2021,7,CENTRO,Solo daños,10
2021,7,GARCIA ROVIRA,Con heridos,9
2021,7,GARCIA ROVIRA,Solo daños,2
2021,7,LA CIUDADELA,Con heridos,1
2021,7,LA CIUDADELA,Con muertos,1
2021,7,LA CIUDADELA,Solo daños,1
2021,7,LA CONCORDIA,Con heridos,12
2021,7,LA CONCORDIA,Solo daños,9
2021,7,LA PEDREGOSA,Solo daños,2
2021,7,LAGOS DEL CACIQUE,Con heridos,2
2021,7,LAGOS DEL CACIQUE,Solo daños,4
2021,7,MORRORICO,Con heridos,1
2021,7,MORRORICO,Con muertos,1
2021,7,MORRORICO,Solo daños,2
2021,7,MUTIS,Solo daños,2
2021,7,NO DISPONIBLE,Con heridos,5
2021,7,NO DISPONIBLE,Solo daños,1
2021,7,NORORIENTAL,Con heridos,2
2021,7,NORORIENTAL,Solo daños,2
2021,7,NORTE,Con heridos,3
2021,7,NORTE,Con muertos,1
2021,7,NORTE,Solo daños,5
2021,7,OCCIDENTAL,Con heridos,10
2021,7,OCCIDENTAL,Con muertos,1
2021,7,OCCIDENTAL,Solo daños,11
2021,7,ORIENTAL,Con heridos,16
2021,7,ORIENTAL,Con muertos,1
2021,7,ORIENTAL,Solo daños,14
2021,7,PROVENZA,Con heridos,6
2021,7,PROVENZA,Solo daños,2
2021,7,SAN FRANCISCO,Con heridos,14
2021,7,SAN FRANCISCO,Con muertos,1
2021,7,SAN FRANCISCO,Solo daños,11
2021,7,SUR,Con heridos,2
2021,7,SUR OCCIDENTE,Con heridos,4
2021,7,SUR OCCIDENTE,Solo daños,1
2021,8,1,Con heridos,1
2021,8,1,Solo daños,1
2021,8,3,Con heridos,1
2021,8,CABECERA DEL LLANO,Con heridos,13
2021,8,CABECERA DEL LLANO,Con muertos,1
2021,8,CABECERA DEL LLANO,Solo daños,21
2021,8,CENTRO,Con heridos,19
2021,8,CENTRO,Solo daños,8
2021,8,GARCIA ROVIRA,Con heridos,9
2021,8,GARCIA ROVIRA,Solo daños,3
2021,8,LA CIUDADELA,Con heridos,3
2021,8,LA CIUDADELA,Solo daños,2
2021,8,LA CONCORDIA,Con heridos,13
2021,8,LA CONCORDIA,Con muertos,2
2021,8,LA CONCORDIA,Solo daños,12
2021,8,LA PEDREGOSA,Con heridos,1
2021,8,LA PEDREGOSA,Solo daños,3
2021,8,LAGOS DEL CACIQUE,Solo daños,4
2021,8,MORRORICO,Con heridos,2
2021,8,MORRORICO,Solo daños,3
2021,8,MUTIS,Con heridos,3
2021,8,NO DISPONIBLE,Con heridos,4
2021,8,NO DISPONIBLE,Solo daños,1
2021,8,NORORIENTAL,Solo daños,1
2021,8,NORTE,Con heridos,5
2021,8,NORTE,Solo daños,3
2021,8,OCCIDENTAL,Con heridos,8
2021,8,OCCIDENTAL,Solo daños,8
2021,8,ORIENTAL,Con heridos,13
2021,8,ORIENTAL,Solo daños,21
2021,8,PROVENZA,Con heridos,8
2021,8,PROVENZA,Solo daños,9
2021,8,SAN FRANCISCO,Con heridos,15
2021,8,SAN FRANCISCO,Con muertos,1
2021,8,SAN FRANCISCO,Solo daños,8
2021,8,SUR,Con heridos,4
2021,8,SUR,Solo daños,1
2021,8,SUR OCCIDENTE,Con heridos,4
2021,9,CABECERA DEL LLANO,Con heridos,15
2021,9,CABECERA DEL LLANO,Solo daños,32
2021,9,CENTRO,Con heridos,12
2021,9,CENTRO,Solo daños,5
2021,9,GARCIA ROVIRA,Con heridos,4
2021,9,GARCIA ROVIRA,Solo daños,6
2021,9,LA CIUDADELA,Con heridos,3
2021,9,LA CIUDADELA,Solo daños,4
2021,9,LA CONCORDIA,Con heridos,14
2021,9,LA CONCORDIA,Solo daños,17
2021,9,LA PEDREGOSA,Con heridos,2
2021,9,LA PEDREGOSA,Solo daños,2
2021,9,LAGOS DEL CACIQUE,Con heridos,2
2021,9,LAGOS DEL CACIQUE,Solo daños,1
2021,9,MORRORICO,Con heridos,2
2021,9,MORRORICO,Con muertos,1
2021,9,MUTIS,Con heridos,3
2021,9,MUTIS,Solo daños,4
2021,9,NO DISPONIBLE,Con heridos,3
2021,9,NO DISPONIBLE,Solo daños,2
2021,9,NORORIENTAL,Con heridos,1
2021,9,NORORIENTAL,Solo daños,3
2021,9,NORTE,Con heridos,2
2021,9,NORTE,Con muertos,1
2021,9,NORTE,Solo daños,3
2021,9,OCCIDENTAL,Con heridos,5
2021,9,OCCIDENTAL,Con muertos,1
2021,9,OCCIDENTAL,Solo daños,4
2021,9,ORIENTAL,Con heridos,13
2021,9,ORIENTAL,Solo daños,17
2021,9,PROVENZA,Con heridos,10
2021,9,PROVENZA,Solo daños,8
2021,9,SAN FRANCISCO,Con heridos,24
2021,9,SAN FRANCISCO,Solo daños,14
2021,9,SUR,Con heridos,4
2021,9,SUR,Solo daños,2
2021,9,SUR OCCIDENTE,Con heridos,3
2021,9,SUR OCCIDENTE,Solo daños,2
2021,10,1,Con heridos,2
2021,10,CABECERA DEL LLANO,Con heridos,15
2021,10,CABECERA DEL LLANO,Con muertos,1
2021,10,CABECERA DEL LLANO,Solo daños,21
2021,10,CENTRO,Con heridos,17
2021,10,CENTRO,Con muertos,1
2021,10,CENTRO,Solo daños,25
2021,10,GARCIA ROVIRA,Con heridos,4
2021,10,GARCIA ROVIRA,Solo daños,3
2021,10,LA CIUDADELA,Con heridos,1
2021,10,LA CIUDADELA,Solo daños,1
2021,10,LA CONCORDIA,Con heridos,10
2021,10,LA CONCORDIA,Solo daños,7
2021,10,LA PEDREGOSA,Con heridos,5
2021,10,LA PEDREGOSA,Solo daños,2
2021,10,LAGOS DEL CACIQUE,Con heridos,3
2021,10,LAGOS DEL CACIQUE,Solo daños,5
2021,10,MORRORICO,Con heridos,3
2021,10,MORRORICO,Solo daños,1
2021,10,MUTIS,Con heridos,1
2021,10,MUTIS,Con muertos,1
2021,10,MUTIS,Solo daños,1
2021,10,NO DISPONIBLE,Con heridos,2
2021,10,NO DISPONIBLE,Solo daños,4
2021,10,NORORIENTAL,Con heridos,2
2021,10,NORORIENTAL,Solo daños,1
2021,10,NORTE,Con heridos,7
2021,10,NORTE,Solo daños,2
2021,10,OCCIDENTAL,Con heridos,5
2021,10,OCCIDENTAL,Solo daños,7
2021,10,ORIENTAL,Con heridos,18
2021,10,ORIENTAL,Solo daños,17
2021,10,PROVENZA,Con heridos,11
2021,10,PROVENZA,Solo daños,9
2021,10,SAN FRANCISCO,Con heridos,22
2021,10,SAN FRANCISCO,Solo daños,14
2021,10,SUR,Con heridos,1
2021,10,SUR,Solo daños,3
2021,10,SUR OCCIDENTE,Con heridos,1
2021,11,CABECERA DEL LLANO,Con heridos,12
2021,11,CABECERA DEL LLANO,Solo daños,23
2021,11,CENTRO,Con heridos,16
2021,11,CENTRO,Solo daños,17
2021,11,GARCIA ROVIRA,Con heridos,5
2021,11,GARCIA ROVIRA,Solo daños,1
2021,11,LA CIUDADELA,Con heridos,2
2021,11,LA CIUDADELA,Solo daños,4
2021,11,LA CONCORDIA,Con heridos,9
2021,11,LA CONCORDIA,Con muertos,1
2021,11,LA CONCORDIA,Solo daños,11
2021,11,LA PEDREGOSA,Con heridos,3
2021,11,LA PEDREGOSA,Solo daños,2
2021,11,LAGOS DEL CACIQUE,Con heridos,2
2021,11,MORRORICO,Con muertos,1
2021,11,MORRORICO,Solo daños,1
2021,11,MUTIS,Con heridos,1
2021,11,MUTIS,Solo daños,1
2021,11,NO DISPONIBLE,Con heridos,2
2021,11,NO DISPONIBLE,Solo daños,5
2021,11,NORORIENTAL,Con heridos,3
2021,11,NORTE,Con heridos,5
2021,11,NORTE,Solo daños,4
2021,11,OCCIDENTAL,Con heridos,6
2021,11,OCCIDENTAL,Con muertos,1
2021,11,OCCIDENTAL,Solo daños,9
2021,11,ORIENTAL,Con heridos,17
2021,11,ORIENTAL,Con muertos,1
2021,11,ORIENTAL,Solo daños,19
2021,11,PROVENZA,Con heridos,6
2021,11,PROVENZA,Solo daños,7
2021,11,SAN FRANCISCO,Con heridos,19
2021,11,SAN FRANCISCO,Solo daños,22
2021,11,SUR,Con heridos,2
2021,11,SUR OCCIDENTE,Con heridos,3
2021,11,SUR OCCIDENTE,Solo daños,1
2021,12,1,Solo daños,2
2021,12,CABECERA DEL LLANO,Con heridos,18
2021,12,CABECERA DEL LLANO,Solo daños,28
2021,12,CENTRO,Con heridos,15
2021,12,CENTRO,Solo daños,15
2021,12,GARCIA ROVIRA,Con heridos,11
2021,12,GARCIA ROVIRA,Solo daños,5
2021,12,LA CIUDADELA,Con heridos,2
2021,12,LA CIUDADELA,Solo daños,3
2021,12,LA CONCORDIA,Con heridos,13
2021,12,LA CONCORDIA,Solo daños,10
2021,12,LA PEDREGOSA,Con heridos,5
2021,12,LA PEDREGOSA,Solo daños,4
2021,12,LAGOS DEL CACIQUE,Con heridos,3
2021,12,LAGOS DEL CACIQUE,Solo daños,1
2021,12,MORRORICO,Con muertos,1
2021,12,MORRORICO,Solo daños,3
2021,12,MUTIS,Con heridos,4
2021,12,MUTIS,Solo daños,2
2021,12,NO DISPONIBLE,Con heridos,5
2021,12,NO DISPONIBLE,Solo daños,5
2021,12,NORORIENTAL,Con heridos,1
2021,12,NORORIENTAL,Solo daños,1
2021,12,NORTE,Con heridos,8
2021,12,NORTE,Solo daños,3
2021,12,OCCIDENTAL,Con heridos,3
2021,12,OCCIDENTAL,Con muertos,1
2021,12,OCCIDENTAL,Solo daños,6
2021,12,ORIENTAL,Con heridos,16
2021,12,ORIENTAL,Solo daños,19
2021,12,PROVENZA,Con heridos,6
2021,12,PROVENZA,Solo daños,8
2021,12,SAN FRANCISCO,Con heridos,20
2021,12,SAN FRANCISCO,Con muertos,2
2021,12,SAN FRANCISCO,Solo daños,11
2021,12,SUR,Con heridos,1
2021,12,SUR,Solo daños,2
2021,12,SUR OCCIDENTE,Con heridos,6
2021,12,SUR OCCIDENTE,Con muertos,1
2021,12,SUR OCCIDENTE,Solo daños,4
2022,1,CABECERA DEL LLANO,Con heridos,10
2022,1,CABECERA DEL LLANO,Solo daños,21
2022,1,CENTRO,Con heridos,15
2022,1,CENTRO,Solo daños,13
2022,1,GARCIA ROVIRA,Con heridos,3
2022,1,LA CIUDADELA,Con heridos,1
2022,1,LA CIUDADELA,Solo daños,5
2022,1,LA CONCORDIA,Con heridos,10
2022,1,LA CONCORDIA,Con muertos,1
2022,1,LA CONCORDIA,Solo daños,10
2022,1,LA PEDREGOSA,Con heridos,4
2022,1,LA PEDREGOSA,Solo daños,6
2022,1,LAGOS DEL CACIQUE,Con heridos,2
2022,1,LAGOS DEL CACIQUE,Solo daños,2
2022,1,MORRORICO,Con heridos,4
2022,1,MORRORICO,Solo daños,1
2022,1,MUTIS,Con heridos,1
2022,1,MUTIS,Solo daños,3
2022,1,NO DISPONIBLE,Con heridos,3
2022,1,NO DISPONIBLE,Con muertos,1
2022,1,NO DISPONIBLE,Solo daños,4
2022,1,NORORIENTAL,Con heridos,2
2022,1,NORORIENTAL,Solo daños,1
2022,1,NORTE,Con heridos,6
2022,1,NORTE,Solo daños,3
2022,1,OCCIDENTAL,Con heridos,11
2022,1,OCCIDENTAL,Solo daños,6
2022,1,ORIENTAL,Con heridos,14
2022,1,ORIENTAL,Solo daños,14
2022,1,PROVENZA,Con heridos,3
2022,1,PROVENZA,Solo daños,8
2022,1,SAN FRANCISCO,Con heridos,16
2022,1,SAN FRANCISCO,Solo daños,10
2022,1,SUR,Con heridos,3
2022,1,SUR,Solo daños,1
2022,1,SUR OCCIDENTE,Con heridos,1
2022,1,SUR OCCIDENTE,Solo daños,1
2022,2,CABECERA DEL LLANO,Con heridos,25
2022,2,CABECERA DEL LLANO,Con muertos,1
2022,2,CABECERA DEL LLANO,Solo daños,17
2022,2,CENTRO,Con heridos,9
2022,2,CENTRO,Solo daños,11
2022,2,GARCIA ROVIRA,Con heridos,6
2022,2,LA CIUDADELA,Con heridos,4
2022,2,LA CIUDADELA,Solo daños,4
2022,2,LA CONCORDIA,Con heridos,7
2022,2,LA CONCORDIA,Con muertos,1
2022,2,LA CONCORDIA,Solo daños,8
2022,2,LA PEDREGOSA,Con heridos,1
2022,2,LA PEDREGOSA,Solo daños,5
2022,2,LAGOS DEL CACIQUE,Con heridos,3
2022,2,LAGOS DEL CACIQUE,Solo daños,4
2022,2,MORRORICO,Con heridos,1
2022,2,MORRORICO,Solo daños,1
2022,2,MUTIS,Con heridos,5
2022,2,NO DISPONIBLE,Con heridos,6
2022,2,NO DISPONIBLE,Con muertos,1
